host_id,AGG_COUNT,host_total_listings_count,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,bedrooms,accommodates
"226951069","1","1","1","1","0","1","4"
"226957565","3","9","3","3","3","4","14"
"227100673","1","1","1","1","0","1","4"
"227111789","3","9","3","1","3","4","12"
"227117634","1","1","1","1","0","1","5"
"227145720","1","1","1","1","0","3","5"
"227155697","1","0","1","1","0","1","2"
"22716973","2","6","2","0","2","2","8"
"227171009","1","0","1","1","0","2","3"
"2272298","4","16","4","1","4","6","16"
"22727458","1","2","1","1","0","2","4"
"2272750","5","25","5","5","5","6","19"
"227327862","4","8","4","0","0","6","16"
"227444399","1","1","1","1","0","1","4"
"22766736","1","1","1","1","0","1","2"
"227686272","2","4","2","2","0","3","13"
"22780796","1","1","1","1","0","1","2"
"227987409","1","1","1","1","0","2","4"
"2280079","1","1","1","1","0","1","2"
"228176349","1","0","1","1","0","1","3"
"228182926","7","42","7","7","7","9","31"
"228362864","1","1","1","1","0","2","5"
"228391291","1","1","1","1","0","2","4"
"22841513","2","0","2","0","0","3","5"
"22842248","4","20","4","3","4","7","14"
"22845334","1","0","1","1","0","2","3"
"22854465","1","3","1","1","1","2","4"
"228545786","1","1","1","1","0","2","4"
"22871328","1","2","1","1","0","1","4"
"22879278","2","2","2","2","0","2","8"
"2288204","1","1","1","1","0","1","4"
"22883727","3","18","3","0","3","3","3"
"228861396","3","12","0","3","3","3","8"
"228871715","1","1","1","1","0","2","5"
"22888045","1","1","1","0","0","1","2"
"2289065","3","6","3","2","0","3","8"
"229053121","1","1","0","1","0","3","6"
"229057361","1","2","1","1","0","2","5"
"22908615","2","2","2","2","0","2","6"
"229227960","1","1","1","1","0","2","6"
"229264542","1","1","1","1","0","3","8"
"229286356","1","2","1","1","0","1","2"
"2293087","1","1","1","1","0","1","2"
"2293772","2","4","2","0","0","2","2"
"229437919","1","2","1","1","0","2","6"
"229541249","1","1","1","0","0","1","2"
"2296060","1","2","1","1","0","1","2"
"2296156","1","2","1","1","0","1","3"
"229737742","1","1","1","1","0","1","3"
"22976414","1","1","1","1","0","1","4"
"2297709","2","10","2","2","2","2","4"
"2297904","11","143","11","11","11","15","35"
"230030783","1","0","1","1","0","1","4"
"230140479","1","1","1","1","0","3","7"
"23019440","3","12","3","3","3","5","12"
"230195007","1","1","1","1","0","2","5"
"230199334","1","1","1","1","0","1","3"
"230223978","2","4","2","1","0","2","6"
"23025222","3","9","3","0","3","3","6"
"23028051","1","1","1","1","0","3","6"
"23030796","11","121","11","11","11","16","47"
"23055265","3","9","3","3","3","7","14"
"230610329","1","0","1","1","0","1","4"
"23061955","1","1","1","1","0","3","6"
"23069717","3","6","3","3","0","3","10"
"230801868","1","1","1","1","0","1","4"
"23082043","1","1","1","1","0","2","4"
"23084545","2","0","2","2","0","3","6"
"230952595","1","1","1","1","0","1","5"
"23099935","1","1","1","1","0","2","4"
"2310610","1","1","1","1","0","2","6"
"231122859","1","1","1","1","0","2","8"
"23139129","1","1","1","1","0","3","9"
"23141500","9","72","9","9","9","27","65"
"231437894","1","1","1","0","0","1","2"
"23146611","1","2","1","1","0","2","4"
"23146642","1","0","1","1","0","2","4"
"231509426","1","1","1","1","0","4","7"
"231798012","1","1","1","1","0","1","4"
"231812778","1","1","1","1","0","2","6"
"231824435","1","1","1","1","0","1","2"
"23201918","2","6","2","1","2","2","3"
"23204006","1","1","1","1","0","3","8"
"23238653","2","4","2","2","0","2","6"
"232513833","1","1","1","1","0","1","4"
"23264040","1","1","1","1","0","1","2"
"232775483","1","1","1","0","0","1","2"
"23290019","1","8","1","1","1","1","4"
"232923938","1","1","1","1","0","2","6"
"23294304","1","2","1","0","0","1","2"
"2329953","3","72","3","3","3","5","15"
"23326161","3","9","3","3","3","4","12"
"23330196","1","1","0","1","0","2","6"
"233330135","1","2","1","1","0","1","3"
"233359524","1","1","1","1","0","1","3"
"233404468","11","154","11","11","11","23","55"
"233471693","1","1","1","1","0","1","4"
"233483862","11","132","10","11","11","16","54"
"23402006","1","1","1","1","0","1","2"
"23407447","1","1","1","1","0","1","2"
"234114254","1","2","1","1","0","2","6"
"23430863","1","1","0","1","0","1","4"
"234501173","1","1","1","0","0","1","1"
"2345144","1","1","1","1","0","1","2"
"23451536","1","1","1","1","0","1","2"
"234518659","1","0","1","0","0","2","4"
"234575242","1","1","1","1","0","2","4"
"234719053","1","3","1","1","1","2","4"
"23475814","1","1","1","1","0","1","3"
"23497650","1","1","0","1","0","1","2"
"235145376","1","0","1","1","0","2","4"
"235233227","1","1","1","1","0","1","2"
"235241638","18","306","18","17","18","24","55"
"23538508","1","1","1","1","0","1","4"
"23541143","1","1","1","1","0","1","4"
"235463801","1","1","0","1","0","2","5"
"23565275","1","1","1","1","0","1","3"
"23570471","1","1","1","1","0","2","4"
"2358649","1","5","1","1","1","2","6"
"235890008","3","0","3","3","0","3","9"
"2359402","1","4","1","0","1","0","2"
"236047825","5","25","5","5","5","8","17"
"236323602","1","1","1","1","0","1","2"
"23644457","1","1","1","1","0","1","2"
"23647539","3","9","3","1","3","15","30"
"236486751","1","1","1","1","0","1","1"
"23652351","1","1","1","1","0","2","4"
"236543259","1","1","1","1","0","1","2"
"236545403","1","1","1","1","0","0","2"
"236597828","1","1","1","0","0","2","3"
"236964808","1","1","1","1","0","1","4"
"23699292","1","1","0","1","0","2","4"
"23711541","1","1","1","1","0","1","4"
"237377129","1","1","1","1","0","1","2"
"23740654","1","1","1","1","0","1","3"
"237429133","1","0","1","1","0","2","4"
"237551831","1","0","1","1","0","1","2"
"2377476","14","196","14","14","14","16","46"
"23783426","1","0","1","1","0","1","4"
"237886117","2","4","2","2","0","3","10"
"238013665","2","42","2","2","2","3","6"
"238272794","1","1","0","1","0","1","2"
"2383090","1","2","1","1","0","1","4"
"23842114","1","1","1","1","0","1","6"
"238421436","2","4","2","1","0","3","4"
"23842951","1","1","1","1","0","1","2"
"238484732","1","1","1","1","0","1","2"
"23855715","1","1","1","1","0","1","2"
"238648564","5","50","5","0","5","5","9"
"238706296","1","3","1","1","1","3","9"
"238708071","1","1","1","1","0","1","4"
"2387280","1","1","1","0","0","1","2"
"239031399","1","1","1","1","0","1","4"
"23904874","165","40095","165","165","165","278","794"
"239138370","1","1","1","1","0","1","2"
"23929746","1","2","1","1","0","2","3"
"239445067","1","0","1","1","0","1","4"
"239502127","1","0","1","1","0","1","5"
"239515977","1","1","1","1","0","2","5"
"239535033","3","12","3","3","3","6","14"
"239710245","3","9","3","3","3","3","12"
"240005958","2","4","2","2","0","1","6"
"240161423","2","4","2","2","0","1","6"
"240218089","1","1","1","1","0","1","3"
"24031659","1","1","1","1","0","2","4"
"240336193","1","1","1","1","0","2","4"
"2403819","3","9","3","3","3","3","9"
"240413222","1","1","1","1","0","1","4"
"240631190","1","2","1","1","0","3","8"
"24063418","1","2","1","0","0","1","1"
"240778904","2","0","2","2","0","5","11"
"24079894","1","1","1","1","0","1","4"
"240825895","1","1","1","1","0","1","3"
"24098593","3","3","3","2","0","3","6"
"24108504","2","6","2","2","2","2","7"
"241187139","1","3","1","1","1","1","3"
"241222601","1","1","1","1","0","1","4"
"24137351","1","1","1","0","0","1","2"
"24138044","1","0","1","1","0","1","4"
"2415507","1","1","1","1","0","1","2"
"24161174","1","1","1","1","0","2","4"
"241701698","1","1","1","1","0","1","5"
"241704009","2","0","2","2","0","2","9"
"24174798","3","9","3","0","3","3","3"
"24178422","1","0","1","1","0","2","5"
"24182452","1","1","1","0","0","1","2"
"2418500","1","3","1","1","1","1","4"
"242024643","1","1","1","1","0","3","5"
"242056807","1","1","1","1","0","1","3"
"242211752","5","20","5","1","5","8","18"
"2423376","3","18","3","0","3","3","4"
"242473355","1","1","1","1","0","1","4"
"242747614","3","9","3","3","3","6","11"
"2427585","3","9","3","1","3","4","7"
"2427914","1","2","1","0","0","1","2"
"2428104","1","9","1","1","1","1","2"
"2428440","1","2","1","1","0","2","5"
"24291497","1","1","1","1","0","0","4"
"242933481","1","1","1","1","0","3","7"
"242934864","1","1","1","1","0","1","2"
"24316956","5","40","5","5","5","6","19"
"24321628","13","247","3","13","13","25","65"
"24330082","2","4","2","2","0","4","14"
"243313249","1","1","1","1","0","2","4"
"24332772","1","1","1","1","0","2","3"
"24336629","1","1","1","1","0","2","4"
"243422531","1","1","1","1","0","1","6"
"24351152","1","1","1","1","0","1","4"
"243618952","1","1","1","1","0","1","4"
"24364582","2","4","2","2","0","7","14"
"243726633","3","6","3","3","0","6","14"
"24372666","1","1","1","1","0","0","2"
"24375231","1","1","1","1","0","2","4"
"24378857","1","1","1","0","0","1","1"
"243808250","1","1","1","1","0","2","6"
"2439076","8","104","8","6","8","9","22"
"243939890","1","1","1","1","0","3","6"
"24397625","2","4","2","2","0","4","8"
"244036724","2","4","2","2","0","1","4"
"244047845","1","0","0","1","0","1","4"
"244050269","1","1","1","1","0","1","4"
"244069611","1","1","1","1","0","2","6"
"244159497","1","1","1","1","0","1","2"
"244256227","1","1","1","1","0","1","4"
"24434157","14","252","14","14","14","19","58"
"24438038","3","3","3","3","0","3","15"
"24441734","2","2","2","2","0","6","12"
"244526939","2","4","2","2","0","2","6"
"244535983","1","2","1","1","0","1","2"
"244713927","1","28","1","1","1","0","2"
"244737494","4","4","4","0","0","5","10"
"244851446","1","1","1","1","0","1","4"
"24494760","1","0","1","1","0","1","2"
"24517079","1","0","1","1","0","4","7"
"245331078","2","4","2","0","0","2","6"
"24535055","1","1","1","1","0","1","2"
"2454058","6","54","6","6","6","2","14"
"24542499","1","1","1","0","0","1","2"
"245487735","1","0","1","0","0","2","4"
"2456439","1","1","1","1","0","1","2"
"245710126","2","2","2","2","0","3","10"
"245906916","1","0","1","1","0","2","6"
"24609840","1","1","0","1","0","2","4"
"24610922","3","6","3","3","0","3","8"
"246191501","1","1","1","0","0","1","2"
"2462000","1","1","1","1","0","2","6"
"24620042","2","2","2","1","0","2","5"
"24620806","1","2","1","1","0","2","5"
"246384241","1","1","1","1","0","2","6"
"246434338","1","1","1","1","0","1","3"
"246451798","2","0","2","0","0","2","4"
"24647930","1","1","1","1","0","1","6"
"24652330","1","4","1","1","1","2","4"
"24652742","1","1","1","1","0","1","4"
"24660475","1","1","1","1","0","2","4"
"246750433","2","2","2","2","0","3","4"
"246790525","1","1","1","1","0","0","2"
"24682677","1","3","1","1","1","1","4"
"246954586","1","0","0","1","0","1","4"
"2469689","1","1","1","1","0","0","2"
"247024761","1","1","1","1","0","2","5"
"2470519","2","4","2","2","0","2","7"
"247064072","1","1","1","1","0","1","4"
"247073756","1","1","1","1","0","2","4"
"24708257","2","4","2","2","0","2","6"
"247220128","15","285","15","15","15","19","64"
"247281087","4","16","4","0","4","4","7"
"247379189","1","879","1","1","1","3","8"
"247426108","1","1","1","1","0","2","5"
"247642217","1","1","1","1","0","1","5"
"24765354","1","1","1","1","0","1","4"
"24791331","1","1","1","1","0","2","5"
"24799595","1","1","1","1","0","2","4"
"2481223","1","1","1","1","0","2","4"
"248162359","1","1","1","1","0","3","6"
"248217222","1","1","1","1","0","1","4"
"248239627","1","1","1","1","0","2","6"
"248386450","3","21","3","3","3","3","7"
"248604591","1","1","1","1","0","3","8"
"248626597","2","2","2","2","0","3","7"
"24865188","1","1","1","1","0","2","3"
"248658362","1","1","1","1","0","1","2"
"24865916","1","1","1","1","0","2","4"
"24866251","1","1","1","1","0","2","6"
"248686197","1","1","1","1","0","1","2"
"248707562","1","0","1","1","0","1","2"
"249077955","1","1","1","1","0","1","4"
"24926230","1","1","1","1","0","1","4"
"249399455","1","0","1","1","0","1","2"
"24944348","2","4","2","2","0","3","10"
"249576498","4","12","4","0","4","4","8"
"249582654","1","1","1","1","0","1","4"
"249815900","1","1","1","1","0","1","3"
"249850421","10","90","2","10","10","24","64"
"249913135","2","4","1","0","0","4","3"
"250029683","5","30","5","0","5","6","13"
"25028644","1","0","1","1","0","1","2"
"250293713","1","1","1","1","0","1","4"
"250348461","1","1","1","1","0","2","6"
"25046290","1","1","1","1","0","1","4"
"250473365","1","1","1","1","0","1","2"
"25048641","2","4","2","1","0","4","7"
"25061101","1","1","1","1","0","1","5"
"250700480","1","1","1","1","0","3","8"
"25085693","1","3","1","1","1","4","4"
"2510554","1","1","1","1","0","2","4"
"251060288","1","1","1","1","0","2","6"
"25128202","1","1","1","1","0","2","4"
"251325218","1","1","1","0","0","1","3"
"251341948","1","0","1","1","0","3","5"
"25154136","1","1","1","1","0","2","6"
"25155442","2","2","2","2","0","2","8"
"251587317","1","1","1","1","0","2","4"
"251751660","1","1","1","1","0","1","5"
"251768051","1","5","1","1","1","1","4"
"25189787","1","1","1","1","0","3","10"
"251902271","2","2","2","2","0","2","8"
"251915513","3","15","3","3","3","9","18"
"251934623","1","1","1","1","0","2","4"
"251955930","1","1","1","1","0","2","4"
"251985056","1","1","1","1","0","2","4"
"2521100","2","2","2","0","0","2","3"
"2521692","1","1","1","1","0","1","2"
"252284528","1","1","1","0","0","1","2"
"252297821","1","0","1","1","0","1","3"
"25236252","1","1","1","1","0","1","3"
"252396625","1","1","1","0","0","1","3"
"2526239","1","1","1","1","0","1","2"
"25264616","1","1","1","1","0","3","6"
"252972670","1","1","1","1","0","1","4"
"253223444","1","1","1","1","0","1","5"
"253272393","2","2","2","2","0","2","4"
"25333136","2","4","2","2","0","2","4"
"2533502","2","4","2","2","0","3","8"
"253448688","1","1","1","1","0","0","4"
"253449828","1","1","1","1","0","3","6"
"253657507","1","1","1","1","0","2","4"
"253693255","5","25","5","1","5","6","13"
"253697931","1","1","1","1","0","3","5"
"253712701","1","2","1","1","0","0","2"
"253774109","1","1","1","1","0","2","6"
"253840690","1","2","1","1","0","2","3"
"25385328","1","1","1","1","0","2","4"
"253865844","1","1","1","1","0","3","5"
"253893093","1","1","1","1","0","2","5"
"25390472","1","0","1","1","0","1","2"
"254020059","3","27","3","1","3","3","9"
"25407449","1","1","1","1","0","1","2"
"25422514","1","1","1","0","0","1","4"
"254287499","1","0","1","1","0","2","6"
"254462231","1","1","1","0","0","1","2"
"254572772","1","1","1","1","0","2","4"
"25490535","1","2","1","1","0","3","3"
"254956373","2","4","1","0","0","2","4"
"2549963","2","4","2","2","0","2","5"
"255023682","5","25","5","0","5","5","10"
"255221875","1","1","1","1","0","2","6"
"255226403","1","1","1","1","0","2","4"
"25538438","1","2","1","1","0","1","3"
"255393305","1","1","1","1","0","1","4"
"2557201","1","1","1","0","0","1","2"
"25578047","1","2","1","1","0","1","2"
"255983967","1","1","1","0","0","1","3"
"256053853","1","0","1","1","0","1","3"
"256185665","1","1","1","1","0","3","6"
"256208697","3","9","3","0","3","3","8"
"256213285","1","1","1","1","0","1","2"
"25622631","1","2","1","1","0","1","2"
"256240089","1","2","1","1","0","1","4"
"25624095","1","1","1","1","0","1","4"
"256263981","1","1","1","1","0","1","2"
"256461571","2","4","2","2","0","2","4"
"25656376","1","0","1","1","0","1","4"
"256580779","1","1","1","1","0","1","4"
"256610139","1","11","1","1","1","1","4"
"256791252","1","1","1","1","0","1","3"
"25686394","1","1","1","1","0","1","3"
"25691868","1","1","1","1","0","1","3"
"256960605","1","0","1","0","0","1","2"
"257016930","1","1","1","1","0","1","4"
"257834340","1","2","1","0","0","1","2"
"2579641","3","9","3","3","3","5","12"
"258015049","1","0","1","1","0","3","7"
"258147075","1","1","1","1","0","0","2"
"258156814","1","0","1","1","0","1","4"
"25834228","2","4","2","2","0","3","6"
"25835406","1","1","1","1","0","1","4"
"2583814","2","4","2","2","0","2","7"
"25839753","1","2","1","1","0","1","4"
"258542252","1","0","1","1","0","1","4"
"25861774","1","6","1","0","1","1","5"
"258622346","2","4","2","0","0","2","4"
"2587410","1","1","1","0","0","1","1"
"25875811","2","2","2","2","0","2","7"
"258766619","1","1","1","1","0","1","3"
"258900361","1","0","1","1","0","1","4"
"258985131","1","1","1","1","0","2","4"
"259014796","1","1","1","1","0","3","5"
"259022187","1","1","1","1","0","1","2"
"25931203","1","1","1","0","0","1","2"
"259368145","1","1","1","0","0","1","2"
"259431439","4","0","3","1","0","6","12"
"259536731","4","0","4","1","0","6","12"
"259559186","1","1","1","0","0","1","2"
"25981039","1","2","1","0","0","1","2"
"259814255","1","1","1","1","0","1","4"
"25982457","1","0","1","1","0","4","8"
"25990948","2","6","2","2","2","3","11"
"259909733","1","1","1","1","0","2","6"
"25998553","1","1","1","1","0","1","4"
"26015750","1","2","1","0","0","1","2"
"260166870","1","1","0","1","0","1","4"
"26037694","2","6","2","2","2","2","4"
"260382356","1","1","1","1","0","2","4"
"260514198","2","4","2","0","0","2","10"
"260604697","1","1","1","1","0","3","9"
"260610916","3","6","3","0","0","3","7"
"260658479","1","1","1","1","0","1","2"
"260748851","1","1","1","1","0","1","3"
"260783490","1","3","1","1","1","2","6"
"26094051","1","1","1","0","0","1","2"
"260966224","1","1","1","1","0","2","4"
"26096661","2","4","2","0","0","2","3"
"261065754","1","1","1","1","0","1","2"
"261219864","2","2","2","2","0","6","16"
"261383462","2","10","2","1","2","4","13"
"261468777","1","1","1","1","0","2","6"
"26148259","1","3","1","0","1","1","2"
"261547099","1","1","1","0","0","1","1"
"261626746","2","4","2","2","0","2","7"
"26170954","1","2","1","1","0","0","2"
"262018914","1","1","1","1","0","1","4"
"262155247","1","1","1","1","0","1","3"
"262259722","1","0","1","1","0","2","4"
