CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,A46,A47,PF1,E3,E27
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061418","61418","11","10002","1","323","28","112","152","26","154"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061419","61419","21","10002","2","276","26","91","137","23","125"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061420","61420","22","10002","2","275","16","107","130","18","116"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061421","61421","0","10003","4","313","13","95","113","39","111"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061422","61422","11","10002","1","271","29","94","137","38","159"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061423","61423","12","10002","1","164","31","45","87","15","168"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061424","61424","11","10002","1","567","101","150","268","48","319"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061425","61425","21","10002","2","102","6","26","47","13","101"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061426","61426","21","10002","2","90","11","33","46","9","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061427","61427","21","10002","2","344","22","126","175","17","162"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061428","61428","22","10002","2","78","1","25","31","24","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061429","61429","11","10002","1","180","11","76","93","40","92"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061430","61430","0","10003","4","131","6","46","56","31","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061431","61431","0","40003","2","19","1","4","6","6","6"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061432","61432","22","10002","2","132","13","46","62","18","92"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061433","61433","22","10002","2","12","0","6","7","1","7"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061434","61434","21","10002","2","182","12","73","101","15","99"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061435","61435","11","10002","1","247","12","94","119","18","130"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061436","61436","12","10002","1","99","21","25","54","16","84"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061437","61437","22","10002","2","165","4","68","79","17","57"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061438","61438","22","10002","2","114","1","46","51","9","48"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061439","61439","11","10002","1","157","22","47","77","14","94"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061440","61440","52","10002","5","171","20","55","88","18","143"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061441","61441","21","10002","2","23","2","7","12","4","18"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061442","61442","11","10002","1","160","13","62","86","13","85"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061443","61443","22","10002","2","171","10","64","80","20","84"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061444","61444","22","10002","2","147","8","58","73","20","73"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061445","61445","22","10002","2","322","31","112","158","18","133"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061446","61446","22","10002","2","270","11","110","138","30","135"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061447","61447","11","10002","1","260","18","125","148","1","161"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061448","61448","11","10002","1","92","8","34","48","31","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061449","61449","11","10002","1","156","13","58","79","16","95"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061450","61450","12","10002","1","53","2","21","27","11","74"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061451","61451","11","10002","1","167","15","69","93","7","94"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061452","61452","21","10002","2","92","6","35","45","10","41"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061453","61453","11","10002","1","178","13","66","81","58","162"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061454","61454","52","10002","5","79","5","24","34","10","44"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061455","61455","22","10002","2","26","0","13","14","3","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061457","61457","22","10002","2","112","7","41","50","18","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061458","61458","22","10002","2","17","0","7","7","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061459","61459","14","10002","1","5","4","0","4","3","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061460","61460","11","10002","1","42","7","15","22","6","18"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061461","61461","22","10002","2","136","15","48","70","16","69"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061462","61462","0","40003","2","22","1","9","11","17","36"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061463","61463","25","10002","2","196","16","64","94","40","112"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061464","61464","43","10002","4","15","4","2","7","3","7"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061465","61465","21","10002","2","86","8","25","37","11","61"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061466","61466","21","10002","2","78","4","36","45","13","46"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061467","61467","22","10002","2","61","7","23","32","10","55"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061468","61468","22","10002","2","352","24","128","171","11","171"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061469","61469","52","10002","5","148","17","52","85","19","145"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061470","61470","11","10002","1","60","3","24","30","8","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061471","61471","22","10002","2","270","28","94","140","7","158"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061473","61473","11","10002","1","214","14","77","99","19","98"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061474","61474","25","10002","2","66","4","18","24","19","27"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061475","61475","22","10002","2","86","5","34","44","9","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061476","61476","11","10002","1","204","14","78","100","16","104"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061477","61477","21","10002","2","223","25","77","115","39","125"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061478","61478","21","10002","2","225","29","101","142","2","207"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061479","61479","52","10002","5","124","12","49","69","13","113"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061480","61480","22","10002","2","334","14","127","163","22","153"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061481","61481","22","10002","2","277","27","106","147","10","199"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061482","61482","11","10002","1","122","13","40","55","14","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061483","61483","11","10002","1","106","7","45","55","26","56"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061484","61484","52","10002","5","74","7","26","33","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061485","61485","11","10002","1","97","10","42","58","12","53"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061486","61486","0","40005","4","6","0","1","3","1","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061487","61487","21","10002","2","105","20","47","72","7","98"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061488","61488","22","10002","2","193","14","69","91","28","102"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061489","61489","23","10002","2","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061490","61490","25","10002","2","106","10","33","51","28","59"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061491","61491","25","10002","2","200","9","72","93","40","102"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061492","61492","23","10002","2","30","9","9","18","5","21"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061493","61493","52","10002","5","188","27","63","104","11","109"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061494","61494","22","10002","2","45","1","18","22","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061495","61495","11","10002","1","171","19","61","88","32","92"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061496","61496","21","10002","2","149","11","58","79","8","43"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061497","61497","52","10002","5","113","11","39","54","10","80"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061498","61498","11","10002","1","367","43","136","196","12","194"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061499","61499","22","10002","2","116","7","41","53","11","57"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061500","61500","22","10002","2","91","7","26","37","6","28"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061501","61501","22","10002","2","272","14","103","131","21","152"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061502","61502","21","10002","2","93","5","36","46","10","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061503","61503","52","10002","5","160","22","48","85","10","127"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061504","61504","11","10002","1","63","1","31","34","22","34"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061505","61505","22","10002","2","84","11","32","49","1","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061506","61506","22","10002","2","206","4","87","101","7","91"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061507","61507","11","10002","1","244","35","84","128","25","133"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061508","61508","11","10002","1","415","57","153","233","26","235"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061509","61509","22","10002","2","195","9","73","94","6","98"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061510","61510","52","10002","5","334","13","127","157","17","158"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061511","61511","52","10002","5","154","14","50","70","13","113"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061512","61512","23","10002","2","112","25","39","66","19","69"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061513","61513","22","10002","2","153","17","60","83","22","87"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061514","61514","52","10002","5","210","18","68","95","14","110"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061516","61516","11","10002","1","270","31","95","136","5","116"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061517","61517","22","10002","2","407","28","125","172","21","196"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061518","61518","52","10002","5","290","15","115","157","18","187"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061519","61519","22","10002","2","184","15","67","98","6","93"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061520","61520","11","10002","1","132","9","58","70","14","58"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061521","61521","52","10002","5","378","11","152","180","25","220"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061522","61522","22","10002","2","315","18","130","165","2","181"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061523","61523","11","10002","1","196","15","76","105","22","95"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061524","61524","22","10002","2","391","31","145","199","15","199"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061525","61525","52","10002","5","249","18","90","119","15","127"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061527","61527","22","10002","2","259","11","98","127","18","134"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061528","61528","21","10002","2","111","8","48","60","7","61"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061529","61529","22","10002","2","378","25","137","180","31","179"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061530","61530","22","10002","2","207","16","81","103","21","127"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061531","61531","23","10002","2","116","12","33","53","13","72"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061532","61532","11","10002","1","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061534","61534","11","10002","1","35","1","14","18","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061535","61535","11","10002","1","498","74","159","254","12","239"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061536","61536","52","10002","5","315","26","108","154","13","161"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061537","61537","11","10002","1","217","16","88","111","16","130"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061538","61538","22","10002","2","267","20","94","125","23","129"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061539","61539","52","10002","5","184","19","56","88","16","99"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061540","61540","11","10002","1","122","16","38","62","21","78"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061541","61541","52","10002","5","304","11","117","152","31","158"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061542","61542","22","10002","2","70","7","23","34","5","24"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061543","61543","23","10002","2","85","5","40","48","13","45"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061544","61544","52","10002","5","330","25","120","163","28","174"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061545","61545","23","10002","2","27","2","10","14","7","19"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061546","61546","52","10002","5","158","15","49","76","14","95"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061547","61547","21","10002","2","108","22","37","62","15","50"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061548","61548","52","10002","5","10","3","2","5","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061549","61549","23","10002","2","91","13","25","43","14","58"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061551","61551","11","10002","1","273","35","92","139","27","131"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061552","61552","52","10002","5","173","11","70","88","12","91"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061553","61553","52","10002","5","56","2","23","27","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061554","61554","22","10002","2","138","11","48","68","8","74"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061555","61555","22","10002","2","402","17","160","195","24","180"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061556","61556","21","10002","2","251","30","76","129","29","165"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061557","61557","11","10002","1","574","44","214","282","13","270"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061559","61559","11","10002","1","59","2","0","7","3","12"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061560","61560","11","10002","1","171","16","70","92","15","109"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061561","61561","22","10002","2","167","11","58","80","14","80"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061562","61562","23","10002","2","124","18","36","59","15","66"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061563","61563","23","10002","2","0","0","0","0","1","8"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061564","61564","52","10002","5","125","10","41","59","11","74"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061565","61565","52","10002","5","248","39","85","131","32","149"
